"['Emma', 'loves', 'cats', '.']",[ True]
"['Andrea', 'loves', 'cats', '.']",[ True]
"['Alfred', 'loves', 'cats', '.']",[ True]
"['William', 'loves', 'cats', '.']",[ True]
"['Lawrence', 'loves', 'cats', '.']",[ True]
"['Jane', 'loves', 'cats', '.']",[ True]
"['Frank', 'loves', 'cats', '.']",[ True]
"['Elaine', 'loves', 'cats', '.']",[ True]
"['Philip', 'loves', 'cats', '.']",[ True]
"['Robert', 'loves', 'cats', '.']",[ True]
"['Billy', 'loves', 'cats', '.']",[ True]
"['Lawrence', 'loves', 'cats', '.']",[ True]
"['Larry', 'loves', 'cats', '.']",[ True]
"['Mary', 'loves', 'cats', '.']",[ True]
"['Lauren', 'loves', 'cats', '.']",[ True]
"['Sam', 'loves', 'cats', '.']",[ True]
"['Angela', 'loves', 'cats', '.']",[ True]
"['Claire', 'loves', 'cats', '.']",[ True]
"['Arthur', 'loves', 'cats', '.']",[ True]
"['Andrew', 'loves', 'cats', '.']",[ True]
"['Ray', 'loves', 'cats', '.']",[ True]
"['Annie', 'loves', 'cats', '.']",[ True]
"['Jane', 'loves', 'cats', '.']",[ True]
"['Ralph', 'loves', 'cats', '.']",[ True]
"['Kim', 'loves', 'cats', '.']",[ True]
"['Emily', 'loves', 'cats', '.']",[ True]
"['Hugh', 'loves', 'cats', '.']",[ True]
"['Sharon', 'loves', 'cats', '.']",[ True]
"['Eleanor', 'loves', 'cats', '.']",[ True]
"['Ruth', 'loves', 'cats', '.']",[ True]
"['Cynthia', 'loves', 'cats', '.']",[ True]
"['George', 'loves', 'cats', '.']",[ True]
"['Angela', 'loves', 'cats', '.']",[ True]
"['Barbara', 'loves', 'cats', '.']",[ True]
"['Janet', 'loves', 'cats', '.']",[ True]
"['Heather', 'loves', 'cats', '.']",[ True]
"['Donna', 'loves', 'cats', '.']",[ True]
"['Diane', 'loves', 'cats', '.']",[ True]
"['Larry', 'loves', 'cats', '.']",[ True]
"['Kathleen', 'loves', 'cats', '.']",[ True]
"['Emma', 'loves', 'cats', '.']",[ True]
"['Sally', 'loves', 'cats', '.']",[ True]
"['Jeff', 'loves', 'cats', '.']",[ True]
"['Jerry', 'loves', 'cats', '.']",[ True]
"['Jennifer', 'loves', 'cats', '.']",[ True]
"['Alexander', 'loves', 'cats', '.']",[ True]
"['Janet', 'loves', 'cats', '.']",[ True]
"['Donald', 'loves', 'cats', '.']",[ True]
"['Jason', 'loves', 'cats', '.']",[ True]
"['Fiona', 'loves', 'cats', '.']",[ True]
"['Richard', 'loves', 'cats', '.']",[ True]
"['Pamela', 'loves', 'cats', '.']",[ True]
"['Donald', 'loves', 'cats', '.']",[ True]
"['Stephen', 'loves', 'cats', '.']",[ True]
"['Alexandra', 'loves', 'cats', '.']",[ True]
"['Jack', 'loves', 'cats', '.']",[ True]
"['Ellen', 'loves', 'cats', '.']",[ True]
"['Amy', 'loves', 'cats', '.']",[ True]
"['Diane', 'loves', 'cats', '.']",[ True]
"['Diana', 'loves', 'cats', '.']",[ True]
"['Carol', 'loves', 'cats', '.']",[ True]
"['Alexandra', 'loves', 'cats', '.']",[ True]
"['Tim', 'loves', 'cats', '.']",[ True]
"['Frances', 'loves', 'cats', '.']",[ True]
"['Roger', 'loves', 'cats', '.']",[ True]
"['Sally', 'loves', 'cats', '.']",[ True]
"['Sandra', 'loves', 'cats', '.']",[ True]
"['Jeff', 'loves', 'cats', '.']",[ True]
"['Kim', 'loves', 'cats', '.']",[ True]
"['Pamela', 'loves', 'cats', '.']",[ True]
"['Ann', 'loves', 'cats', '.']",[ True]
"['Katie', 'loves', 'cats', '.']",[ True]
"['Sharon', 'loves', 'cats', '.']",[ True]
"['James', 'loves', 'cats', '.']",[ True]
"['Elaine', 'loves', 'cats', '.']",[ True]
"['Jim', 'loves', 'cats', '.']",[ True]
