"['Alice', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Samuel', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Joe', 'was', 'cuddled', 'by', 'Peter', '.']",[ True]
"['Stephanie', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Alison', 'was', 'cuddled', 'by', 'Peter', '.']",[ True]
"['Peter', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Pamela', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Harry', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Bruce', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Stephanie', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Marie', 'was', 'cuddled', 'by', 'Peter', '.']",[ True]
"['Martha', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['David', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Walter', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Harriet', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Katie', 'was', 'cuddled', 'by', 'Peter', '.']",[ True]
"['Lynn', 'was', 'cuddled', 'by', 'Peter', '.']",[ True]
"['Emma', 'was', 'cuddled', 'by', 'Peter', '.']",[ True]
"['Susan', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Frederick', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Ian', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Jim', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Louise', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Louise', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Hugh', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Al', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Jason', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Martin', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Kevin', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Jim', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Dick', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Judy', 'was', 'cuddled', 'by', 'Peter', '.']",[ True]
"['Larry', 'was', 'cuddled', 'by', 'Peter', '.']",[ True]
"['Greg', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Bill', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Diana', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Janet', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Jonathan', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['David', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Jane', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Jill', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Emma', 'was', 'cuddled', 'by', 'Peter', '.']",[ True]
"['Roy', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Edwin', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Alexandra', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Kathryn', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Arthur', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Patricia', 'was', 'cuddled', 'by', 'Peter', '.']",[ True]
"['Lucy', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Sandra', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Henry', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Matt', 'was', 'cuddled', 'by', 'Peter', '.']",[ True]
"['Kathryn', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Ashley', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Nicole', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Bobby', 'was', 'cuddled', 'by', 'Peter', '.']",[ True]
"['Jim', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Bobby', 'was', 'cuddled', 'by', 'Peter', '.']",[ True]
"['John', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Elaine', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Andrea', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Jonathan', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Ed', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Marie', 'was', 'cuddled', 'by', 'Peter', '.']",[ True]
"['Robert', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Caroline', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Jennifer', 'was', 'cuddled', 'by', 'Peter', '.']",[ True]
"['Keith', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Greg', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Steven', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Alex', 'was', 'cuddled', 'by', 'Peter', '.']",[ True]
"['Sara', 'was', 'cuddled', 'by', 'Peter', '.']",[ True]
"['Keith', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Bill', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Rachel', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Ray', 'was', 'cuddled', 'by', 'Peter', '.']",[ True]
"['Marilyn', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Harry', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Louise', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Christine', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Peter', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Roger', 'was', 'cuddled', 'by', 'Peter', '.']",[ True]
"['Alfred', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Ron', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Virginia', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Alan', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Richard', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Carl', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Tim', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Thomas', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Lucy', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Brian', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Kathryn', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Patrick', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Benjamin', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Keith', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Sam', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Dick', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Stephen', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Louise', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Joe', 'was', 'cuddled', 'by', 'Peter', '.']",[ True]
"['Ray', 'was', 'cuddled', 'by', 'Peter', '.']",[ True]
"['Albert', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Donna', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Kathryn', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Brian', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Ray', 'was', 'cuddled', 'by', 'Peter', '.']",[ True]
"['Robin', 'was', 'cuddled', 'by', 'Peter', '.']",[ True]
"['Pamela', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Marie', 'was', 'cuddled', 'by', 'Peter', '.']",[ True]
"['Mary', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Greg', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Lauren', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Matthew', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Jane', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Virginia', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Amy', 'was', 'cuddled', 'by', 'Peter', '.']",[ True]
"['Samuel', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Richard', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Kevin', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Joseph', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Jonathan', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Melissa', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Alexander', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Dorothy', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Catherine', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Diane', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Betty', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Bobby', 'was', 'cuddled', 'by', 'Peter', '.']",[ True]
"['Walter', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Alice', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Steve', 'was', 'cuddled', 'by', 'Peter', '.']",[ True]
"['Roger', 'was', 'cuddled', 'by', 'Peter', '.']",[ True]
"['Donald', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Alison', 'was', 'cuddled', 'by', 'Peter', '.']",[ True]
"['Sam', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Michelle', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Jonathan', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Ann', 'was', 'cuddled', 'by', 'Peter', '.']",[ True]
"['Charlotte', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Eleanor', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Stephen', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Jeff', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Sam', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Sarah', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Edwin', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Barbara', 'was', 'cuddled', 'by', 'Peter', '.']",[ True]
"['Charlotte', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Arthur', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Alison', 'was', 'cuddled', 'by', 'Peter', '.']",[ True]
"['Daniel', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Elizabeth', 'was', 'cuddled', 'by', 'Peter', '.']",[ True]
"['Suzanne', 'was', 'cuddled', 'by', 'Peter', '.']",[ True]
"['Ed', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Jessica', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Julia', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Tim', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Edward', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Anne', 'was', 'cuddled', 'by', 'Peter', '.']",[ True]
"['Ruth', 'was', 'cuddled', 'by', 'Peter', '.']",[ True]
"['Elaine', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Judy', 'was', 'cuddled', 'by', 'Peter', '.']",[ True]
"['Ray', 'was', 'cuddled', 'by', 'Peter', '.']",[ True]
"['Ellen', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Patricia', 'was', 'cuddled', 'by', 'Peter', '.']",[ True]
"['Christopher', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Robert', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Dorothy', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Sara', 'was', 'cuddled', 'by', 'Peter', '.']",[ True]
"['Julia', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Ruth', 'was', 'cuddled', 'by', 'Peter', '.']",[ True]
"['Tony', 'was', 'cuddled', 'by', 'Peter', '.']",[ True]
"['Greg', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Jonathan', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Tim', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Joan', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Ian', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Harriet', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Matthew', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Christopher', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Virginia', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Sam', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Frederick', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Charles', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Sam', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Roger', 'was', 'cuddled', 'by', 'Peter', '.']",[ True]
"['Bill', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Fiona', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Fred', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Gary', 'was', 'cuddled', 'by', 'Peter', '.']",[ True]
"['Nancy', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Bob', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Tom', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Kathy', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Dan', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Henry', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Ralph', 'was', 'cuddled', 'by', 'Peter', '.']",[ True]
"['Susan', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Joan', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Carol', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Lisa', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Al', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Julie', 'was', 'cuddled', 'by', 'Peter', '.']",[ True]
"['Amanda', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Henry', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Judy', 'was', 'cuddled', 'by', 'Peter', '.']",[ True]
"['Rachel', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Michael', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Sharon', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Cynthia', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Tom', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Jack', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Caroline', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Lisa', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Jack', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Adam', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Samuel', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Lauren', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Francis', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Carolyn', 'was', 'cuddled', 'by', 'Peter', '.']",[ True]
"['Charlotte', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Larry', 'was', 'cuddled', 'by', 'Peter', '.']",[ True]
"['Fred', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Kelly', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Charlie', 'was', 'cuddled', 'by', 'Peter', '.']",[ True]
"['Judith', 'was', 'cuddled', 'by', 'Peter', '.']",[ True]
"['Andrew', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Ralph', 'was', 'cuddled', 'by', 'Peter', '.']",[ True]
"['Robert', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Ken', 'was', 'cuddled', 'by', 'Peter', '.']",[ True]
"['Patricia', 'was', 'cuddled', 'by', 'Peter', '.']",[ True]
"['Joseph', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Virginia', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Pamela', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Harold', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Jerry', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Sandra', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Julie', 'was', 'cuddled', 'by', 'Peter', '.']",[ True]
"['Maria', 'was', 'cuddled', 'by', 'Peter', '.']",[ True]
"['Edward', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Wendy', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
"['Wendy', 'was', 'cuddled', 'by', 'Peter', '.']",[False]
